Number;Type;X;Y;Z
1;3;0.327228;0.610135;-0.277812
1;3;0.076828;0.497616;-0.343946
1;3;0.745959;0.106579;0.376838
1;3;0.256593;0.476227;-0.216109
1;3;0.526056;0.682180;-0.211692
1;3;0.936870;0.399993;0.263955
1;3;0.705234;0.802216;-0.195453
1;3;0.504610;0.809300;-0.324920
1;3;0.222616;0.554734;-0.298840
1;3;0.638197;0.123337;0.297109
1;3;0.118485;0.957237;-0.679728
1;3;0.882727;0.401406;0.229408
1;3;0.549386;0.680070;-0.195624
1;3;0.788651;0.356792;0.206402
1;3;0.212519;0.250767;-0.065995
1;3;0.903141;0.126038;0.458601
1;3;0.829744;0.006593;0.507222
1;3;0.518295;0.099464;0.241841
1;3;0.767860;0.322758;0.220331
1;3;0.745158;0.987185;-0.316282
1;3;0.447822;0.840290;-0.384364
1;3;0.466271;0.375431;-0.007344
1;3;0.692857;0.065807;0.376113
1;3;0.658574;0.642127;-0.098352
1;3;0.042943;0.253410;-0.172795
1;3;0.752439;0.356613;0.184180
1;3;0.414354;0.140632;0.145272
1;3;0.161139;0.209220;-0.065047
1;3;0.237636;0.808059;-0.488813
1;3;0.391984;0.430195;-0.096293
1;3;0.718070;0.980303;-0.327597
1;3;0.885626;0.560389;0.106152
1;3;0.883295;0.080345;0.482283
1;3;0.274450;0.983595;-0.604143
1;3;0.594219;0.069573;0.312238
1;3;0.294163;0.471635;-0.189296
1;3;0.917107;0.992520;-0.214291
1;3;0.295489;0.724584;-0.387430
1;3;0.975545;0.917036;-0.118833
1;3;0.837833;0.188041;0.369502
1;3;0.153133;0.324384;-0.160572
1;3;0.626372;0.423005;0.054108
1;3;0.603121;0.130556;0.269770
1;3;0.833607;0.012283;0.505132
1;3;0.322243;0.413967;-0.126598
1;3;0.387361;0.819800;-0.405585
1;3;0.798987;0.150433;0.375093
1;3;0.455369;0.398168;-0.031960
1;3;0.502889;0.974234;-0.455709
1;3;0.374834;0.898829;-0.475480
1;3;0.162409;0.551179;-0.333225
1;3;0.855189;0.636674;0.027356
1;3;0.512084;0.400532;0.001205
1;3;0.140261;0.665352;-0.436703
1;3;0.521341;0.839842;-0.338610
1;3;0.490497;0.409274;-0.019002
1;3;0.252254;0.945573;-0.587944
1;3;0.328628;0.452189;-0.152718
1;3;0.228936;0.956958;-0.611300
1;3;0.433118;0.480836;-0.110722
1;3;0.825565;0.464499;0.144483
1;3;0.401009;0.353018;-0.030018
1;3;0.203147;0.673732;-0.404459
1;3;0.647850;0.341937;0.131134
1;3;0.703707;0.428889;0.097238
1;3;0.942912;0.269606;0.370240
1;3;0.360888;0.063967;0.172554
1;3;0.891682;0.269050;0.339041
1;3;0.854341;0.947680;-0.217784
1;3;0.906206;0.235104;0.374709
1;3;0.284438;0.391837;-0.132538
1;3;0.048879;0.431633;-0.309308
1;3;0.827743;0.179822;0.369736
1;3;0.222034;0.198902;-0.019326
1;3;0.229671;0.771472;-0.464955
1;3;0.656444;0.243213;0.214091
1;3;0.596119;0.227515;0.189184
1;3;0.032748;0.931631;-0.712535
1;3;0.415220;0.537209;-0.166114
1;3;0.556185;0.394344;0.033307
1;3;0.219768;0.399053;-0.178151
1;3;0.884768;0.620380;0.058438
1;3;0.156466;0.689059;-0.445342
1;3;0.741873;0.713709;-0.103213
1;3;0.838240;0.453133;0.161250
1;3;0.403712;0.962207;-0.507496
1;3;0.193722;0.479954;-0.257867
1;3;0.056121;0.411088;-0.288677
1;3;0.152974;0.313134;-0.151821
1;3;0.056871;0.374636;-0.259543
1;3;0.448597;0.350971;0.000980
1;3;0.749387;0.011879;0.453440
1;3;0.992548;0.501406;0.218574
1;3;0.444143;0.823064;-0.373087
1;3;0.250730;0.859310;-0.521038
1;3;0.502054;0.442544;-0.038032
1;3;0.230576;0.064727;0.091482
1;3;0.700770;0.807530;-0.202389
1;3;0.232795;0.457100;-0.215762
1;3;0.014635;0.246323;-0.184703
1;3;0.775640;0.741199;-0.103981
1;3;0.225651;0.483332;-0.240806
1;3;0.227893;0.462765;-0.223245
1;3;0.465842;0.377404;-0.009160
1;3;0.097235;0.691570;-0.483895
1;3;0.813290;0.709490;-0.055791
1;3;0.912213;0.281888;0.341622
1;3;0.359074;0.560110;-0.218799
1;3;0.400757;0.771178;-0.359070
1;3;0.321556;0.818535;-0.445227
1;3;0.679575;0.981364;-0.352204
1;3;0.039148;0.474389;-0.348946
1;3;0.879655;0.064431;0.492553
1;3;0.320987;0.325485;-0.057779
1;3;0.573332;0.934969;-0.381323
1;3;0.128614;0.443481;-0.269387
1;3;0.332524;0.713035;-0.355476
1;3;0.424755;0.828365;-0.389229
1;3;0.610525;0.180912;0.234735
1;3;0.790093;0.856286;-0.185576
1;3;0.621080;0.708845;-0.173982
1;3;0.746599;0.957264;-0.291858
1;3;0.484988;0.294785;0.067646
1;3;0.954914;0.861151;-0.087618
1;3;0.729559;0.899774;-0.257164
1;3;0.708437;0.359354;0.154850
1;3;0.093607;0.291737;-0.171654
1;3;0.894764;0.975882;-0.215003
1;3;0.427285;0.280705;0.043086
1;3;0.145953;0.756390;-0.504793
1;3;0.242986;0.025713;0.129832
1;3;0.017784;0.591050;-0.453898
1;3;0.389790;0.253116;0.041630
1;3;0.828044;0.322869;0.257410
1;3;0.309077;0.558183;-0.248159
1;3;0.906286;0.552755;0.124916
1;3;0.965631;0.178660;0.455802
1;3;0.396879;0.231259;0.063200
1;3;0.664828;0.530886;-0.006996
1;3;0.940557;0.103754;0.499233
1;3;0.534081;0.522969;-0.081512
1;3;0.905575;0.325229;0.303434
1;3;0.085496;0.226855;-0.125631
1;3;0.621585;0.253243;0.184675
1;3;0.978598;0.987046;-0.172012
1;3;0.416734;0.131881;0.153624
1;3;0.286735;0.099836;0.098549
1;3;0.707485;0.927458;-0.292570
1;3;0.093510;0.968066;-0.703669
1;3;0.359700;0.416210;-0.105231
1;3;0.683412;0.055289;0.378554
1;3;0.485610;0.842984;-0.363147
1;3;0.630346;0.905730;-0.323117
1;3;0.062395;0.462069;-0.324900
1;3;0.516147;0.752551;-0.273160
1;3;0.026117;0.783507;-0.600125
1;3;0.512913;0.981766;-0.455442
1;3;0.566015;0.130932;0.246559
1;3;0.695002;0.945111;-0.314163
1;3;0.805789;0.991847;-0.282506
1;3;0.772550;0.004644;0.473434
1;3;0.129839;0.316495;-0.168752
1;3;0.484783;0.520928;-0.110350
1;3;0.931795;0.285208;0.351103
1;3;0.054671;0.518616;-0.374146
1;3;0.255885;0.962137;-0.598731
1;3;0.782726;0.974034;-0.282738
1;3;0.087845;0.259275;-0.149679
1;3;0.814070;0.859501;-0.173297
1;3;0.730038;0.982453;-0.321897
1;3;0.370110;0.042170;0.195393
1;3;0.749875;0.156633;0.339887
1;3;0.376590;0.564969;-0.211804
1;3;0.054347;0.996987;-0.750601
1;3;0.363544;0.147460;0.108524
1;3;0.665643;0.342597;0.141603
1;3;0.382247;0.875710;-0.452718
1;3;0.953755;0.596189;0.120068
1;3;0.007928;0.440725;-0.341749
1;3;0.624830;0.625650;-0.106231
1;3;0.149644;0.190050;-0.057068
1;3;0.408946;0.904390;-0.458789
1;3;0.722302;0.443114;0.097533
1;3;0.174549;0.087652;0.038852
1;3;0.797338;0.890293;-0.207849
1;3;0.693280;0.487676;0.044561
1;3;0.160431;0.754794;-0.494596
1;3;0.762998;0.411556;0.147486
1;3;0.741613;0.067694;0.404739
1;3;0.010156;0.044451;-0.028690
1;3;0.294188;0.929898;-0.549719
1;3;0.380687;0.745091;-0.350946
1;3;0.929943;0.668003;0.048879
1;3;0.698309;0.263745;0.223796
1;3;0.489673;0.682546;-0.234447
1;3;0.312078;0.302260;-0.045014
1;3;0.264918;0.744370;-0.421872
1;3;0.644871;0.741296;-0.184814
1;3;0.720169;0.868308;-0.238213
1;3;0.015365;0.295218;-0.222710
1;3;0.087221;0.380496;-0.245410
1;3;0.173041;0.394451;-0.203387
1;3;0.478640;0.438760;-0.049516
1;3;0.191006;0.703910;-0.435693
1;3;0.027425;0.247093;-0.177411
1;3;0.616237;0.920213;-0.343221
1;3;0.920763;0.372453;0.275669
1;3;0.506642;0.322611;0.059132
1;3;0.888500;0.821717;-0.097615
1;3;0.665395;0.730808;-0.163891
1;3;0.031835;0.740090;-0.562445
1;3;0.166706;0.235417;-0.082214
1;3;0.782912;0.759389;-0.113798
1;3;0.013942;0.043216;-0.025381
1;3;0.691007;0.412375;0.102384
1;3;0.770476;0.800678;-0.153953
1;3;0.018413;0.447721;-0.340776
1;3;0.325408;0.257398;-0.001497
1;3;0.936170;0.032963;0.552204
1;3;0.577826;0.110497;0.269926
1;3;0.949021;0.110964;0.498790
1;3;0.629698;0.511042;-0.013082
1;3;0.477638;0.158225;0.170515
1;3;0.006249;0.030101;-0.019816
1;3;0.412299;0.695365;-0.292312
1;3;0.972306;0.095682;0.525189
1;3;0.981518;0.128542;0.505033
1;3;0.650939;0.017813;0.387976
1;3;0.014787;0.708186;-0.547880
1;3;0.641353;0.216181;0.226034
1;3;0.165773;0.697491;-0.446227
1;3;0.870681;0.588140;0.075096
1;3;0.878593;0.819548;-0.102028
1;3;0.841607;0.074813;0.460891
1;3;0.558435;0.609040;-0.134169
1;3;0.254376;0.749129;-0.432125
1;3;0.591951;0.861770;-0.312252
1;3;0.569668;0.267239;0.141605
1;3;0.553632;0.679758;-0.192757
1;3;0.122936;0.427136;-0.260037
1;3;0.599830;0.644264;-0.136310
1;3;0.860244;0.834129;-0.124827
1;3;0.472817;0.313486;0.045421
1;3;0.014979;0.181676;-0.133644
1;3;0.744074;0.055793;0.415619
1;3;0.442412;0.226909;0.094740
1;3;0.836300;0.880189;-0.175841
1;3;0.251241;0.180891;0.012877
1;3;0.549556;0.003919;0.336295
1;3;0.424679;0.821469;-0.383852
1;3;0.567804;0.069562;0.295934
1;3;0.851287;0.692781;-0.019184
1;3;0.780424;0.370988;0.190155
1;3;0.847365;0.309255;0.280050
1;3;0.340718;0.297822;-0.023837
1;3;0.837745;0.332081;0.256156
1;3;0.166856;0.816301;-0.539006
1;3;0.483063;0.300294;0.062124
1;3;0.923947;0.824581;-0.077978
1;3;0.810006;0.092742;0.427274
1;3;0.572487;0.476938;-0.021589
1;3;0.723146;0.974965;-0.320263
1;3;0.854191;0.943798;-0.214824
1;3;0.728355;0.021101;0.433198
1;3;0.856513;0.543972;0.101087
1;3;0.987722;0.446173;0.259036
1;3;0.047333;0.772400;-0.578287
1;3;0.026760;0.685697;-0.522798
1;3;0.908104;0.727227;-0.011189
1;3;0.801563;0.431486;0.155626
1;3;0.309637;0.500907;-0.202764
1;3;0.008478;0.142636;-0.106953
1;3;0.706344;0.323104;0.182070
1;3;0.278064;0.130850;0.068800
1;3;0.441198;0.292659;0.042275
1;3;0.708775;0.916146;-0.282876
1;3;0.123755;0.115629;-0.014521
1;3;0.755320;0.967086;-0.294198
1;3;0.876580;0.783096;-0.074599
1;3;0.190176;0.704974;-0.437042
1;3;0.586718;0.994295;-0.419718
1;3;0.452748;0.581286;-0.177606
1;3;0.083795;0.255860;-0.149495
1;3;0.945865;0.594342;0.116648
1;3;0.890429;0.838563;-0.109674
1;3;0.093926;0.699139;-0.491892
1;3;0.526359;0.738770;-0.256014
1;3;0.605068;0.721334;-0.193694
1;3;0.861203;0.893350;-0.170814
1;3;0.560791;0.383545;0.044645
1;3;0.619344;0.428393;0.045530
1;3;0.590270;0.262621;0.157960
1;3;0.534611;0.905684;-0.382202
1;3;0.173104;0.470848;-0.263437
1;3;0.133815;0.204426;-0.078150
1;3;0.489838;0.275238;0.086014
1;3;0.737750;0.463981;0.090660
1;3;0.288528;0.305472;-0.062083
1;3;0.246325;0.084645;0.085541
1;3;0.532124;0.242074;0.138213
1;3;0.231441;0.534787;-0.277701
1;3;0.802212;0.421043;0.164241
1;3;0.343804;0.611857;-0.268929
1;3;0.163130;0.086643;0.032593
1;3;0.125636;0.394683;-0.232845
1;3;0.560655;0.552581;-0.088391
1;3;0.882258;0.546898;0.114684
1;3;0.041833;0.093249;-0.047509
1;3;0.031398;0.620071;-0.468316
1;3;0.844479;0.112561;0.432974
1;3;0.585951;0.579579;-0.094004
1;3;0.843888;0.458156;0.160787
1;3;0.600727;0.069595;0.316239
1;3;0.162205;0.007237;0.094477
1;3;0.608944;0.547901;-0.054890
1;3;0.338931;0.672432;-0.319583
1;3;0.254980;0.903556;-0.553214
1;3;0.555123;0.512362;-0.060174
1;3;0.820867;0.325972;0.250537
1;3;0.012921;0.906038;-0.704649
1;3;0.431701;0.641278;-0.237790
1;3;0.883342;0.214769;0.376584
1;3;0.398960;0.603177;-0.228041
1;3;0.688063;0.032557;0.399305
1;3;0.921304;0.865735;-0.111979
1;3;0.617557;0.082916;0.316156
1;3;0.537201;0.657173;-0.185140
1;3;0.589893;0.113493;0.275022
1;3;0.252003;0.639140;-0.347081
1;3;0.642883;0.132211;0.293024
1;3;0.984972;0.326652;0.351346
1;3;0.121961;0.683244;-0.462077
1;3;0.339797;0.945498;-0.533824
1;3;0.799236;0.360428;0.210079
1;3;0.392831;0.657862;-0.274837
1;3;0.527177;0.082042;0.261028
1;3;0.201594;0.056150;0.080331
1;3;0.715870;0.500549;0.048387
1;3;0.003847;0.934778;-0.732858
1;3;0.342023;0.960570;-0.544303
1;3;0.057175;0.969729;-0.727415
1;3;0.779803;0.481810;0.102607
1;3;0.305275;0.858861;-0.487000
1;3;0.687207;0.667815;-0.100875
1;3;0.780646;0.567191;0.035973
1;3;0.123239;0.623749;-0.414493
1;3;0.370719;0.779839;-0.384432
1;3;0.605730;0.252794;0.175237
1;3;0.253128;0.974407;-0.610084
1;3;0.047797;0.248095;-0.165617
1;3;0.629398;0.859099;-0.287026
1;3;0.008677;0.141749;-0.106132
1;3;0.647275;0.213957;0.231440
1;3;0.049084;0.977132;-0.738235
1;3;0.034779;0.117767;-0.071150
1;3;0.272057;0.963603;-0.589897
1;3;0.507960;0.160229;0.187664
1;3;0.539057;0.785574;-0.284985
1;3;0.909591;0.841691;-0.100301
1;3;0.892408;0.595567;0.082673
1;3;0.156623;0.205993;-0.065298
1;3;0.124322;0.527594;-0.338194
1;3;0.751822;0.862344;-0.213975
1;3;0.327404;0.987271;-0.574333
1;3;0.844201;0.351324;0.245007
1;3;0.703548;0.107070;0.350261
1;3;0.396716;0.351767;-0.031685
1;3;0.377700;0.758489;-0.363328
1;3;0.013380;0.028499;-0.014153
1;3;0.595345;0.192063;0.216590
1;3;0.897508;0.849958;-0.114265
1;3;0.318746;0.084831;0.130118
1;3;0.596669;0.911518;-0.348467
1;3;0.555983;0.722308;-0.224772
1;3;0.725448;0.720723;-0.118873
1;3;0.207600;0.765318;-0.473744
1;3;0.955072;0.522935;0.178498
1;3;0.071344;0.170234;-0.089836
1;3;0.133279;0.094889;0.007673
1;3;0.469533;0.875946;-0.399001
1;3;0.493445;0.431240;-0.034458
1;3;0.396096;0.997792;-0.540187
1;3;0.117881;0.109721;-0.013502
1;3;0.367308;0.623622;-0.263668
1;3;0.322895;0.048473;0.161278
1;3;0.016932;0.456136;-0.348310
1;3;0.577685;0.304121;0.117548
1;3;0.865984;0.371706;0.242429
1;3;0.515520;0.730184;-0.255955
1;3;0.558740;0.987320;-0.431511
1;3;0.152720;0.460657;-0.268009
1;3;0.610733;0.346678;0.104484
1;3;0.501996;0.451446;-0.045070
1;3;0.656249;0.982428;-0.367446
1;3;0.402201;0.890686;-0.452175
1;3;0.896084;0.068658;0.499373
1;3;0.544929;0.201888;0.177729
1;3;0.591363;0.157962;0.240953
1;3;0.917275;0.016964;0.553119
1;3;0.501999;0.998082;-0.475015
1;3;0.673077;0.255919;0.214369
1;3;0.155707;0.565340;-0.348502
1;3;0.035247;0.567375;-0.424492
1;3;0.478122;0.981851;-0.476994
1;3;0.778768;0.640125;-0.022552
1;3;0.173081;0.183795;-0.037675
1;3;0.999677;0.358846;0.335105
1;3;0.586499;0.283795;0.138977
1;3;0.820677;0.088695;0.437046
1;3;0.427298;0.896466;-0.441223
1;3;0.928198;0.919036;-0.149644
1;3;0.387195;0.541524;-0.186814
1;3;0.732303;0.376504;0.156100
1;3;0.419036;0.480680;-0.119296
1;3;0.749090;0.459735;0.101003
1;3;0.804787;0.269150;0.285300
1;3;0.400580;0.695285;-0.299487
1;3;0.046548;0.299662;-0.206948
1;3;0.064926;0.009415;0.032689
1;3;0.460721;0.405669;-0.034554
1;3;0.355628;0.501655;-0.174950
1;3;0.129770;0.519522;-0.328482
1;3;0.124760;0.771471;-0.529742
1;3;0.426475;0.347273;-0.009772
1;3;0.077078;0.362325;-0.237381
1;3;0.407224;0.453479;-0.105196
1;3;0.270507;0.315012;-0.080716
1;3;0.476777;0.792742;-0.329085
1;3;0.369081;0.571511;-0.221587
1;3;0.882428;0.447459;0.193001
1;3;0.560765;0.539189;-0.077790
1;3;0.713529;0.207112;0.277738
1;3;0.798950;0.021427;0.476538
1;3;0.874962;0.514156;0.135931
1;3;0.351150;0.977910;-0.552306
1;3;0.747552;0.963442;-0.296128
1;3;0.268246;0.511280;-0.236483
1;3;0.308361;0.720874;-0.376563
1;3;0.125993;0.389288;-0.228381
1;3;0.680046;0.509985;0.018842
1;3;0.136684;0.259154;-0.119424
1;3;0.310696;0.600989;-0.280827
1;3;0.646088;0.417207;0.070844
1;3;0.525444;0.219563;0.151794
1;3;0.401523;0.957362;-0.505037
1;3;0.566356;0.583552;-0.109230
1;3;0.880296;0.380371;0.244452
1;3;0.504287;0.581665;-0.146076
1;3;0.993148;0.710497;0.054488
1;3;0.666152;0.373298;0.117770
1;3;0.146377;0.981693;-0.681739
1;3;0.467088;0.136580;0.181025
1;3;0.081564;0.125205;-0.048108
1;3;0.305939;0.438224;-0.155745
1;3;0.187524;0.938861;-0.622639
1;3;0.867539;0.314128;0.288675
1;3;0.938492;0.398587;0.266063
1;3;0.094309;0.498878;-0.334143
1;3;0.680926;0.873689;-0.266680
1;3;0.791629;0.039905;0.457483
1;3;0.074089;0.592727;-0.420445
1;3;0.052395;0.947590;-0.712954
1;3;0.200389;0.088473;0.054163
1;3;0.211347;0.473202;-0.241672
1;3;0.393399;0.067147;0.190130
1;3;0.570597;0.994380;-0.429741
1;3;0.699300;0.416851;0.103985
1;3;0.656315;0.644990;-0.102000
1;3;0.676614;0.309138;0.174695
1;3;0.359342;0.930329;-0.509823
1;3;0.233625;0.494310;-0.244516
1;3;0.780047;0.741658;-0.101622
1;3;0.832518;0.618175;0.027906
1;3;0.271839;0.528980;-0.248186
1;3;0.049088;0.384787;-0.272333
1;3;0.692737;0.549670;-0.004534
1;3;0.929009;0.897663;-0.132333
1;3;0.110981;0.858826;-0.606959
1;3;0.626750;0.804246;-0.245517
1;3;0.578135;0.858873;-0.318505
1;3;0.035797;0.469109;-0.346864
1;3;0.016013;0.322557;-0.243813
1;3;0.226761;0.473875;-0.232682
1;3;0.794407;0.970913;-0.273070
1;3;0.324260;0.635142;-0.299313
1;3;0.538553;0.151300;0.213580
1;3;0.172195;0.691831;-0.437809
1;3;0.618496;0.278576;0.162842
1;3;0.366068;0.391822;-0.082116
1;3;0.997313;0.897050;-0.089670
1;3;0.790357;0.752358;-0.103671
1;3;0.316647;0.997492;-0.589015
1;3;0.069154;0.792544;-0.580655
1;3;0.765594;0.854755;-0.199501
1;3;0.225146;0.365697;-0.148593
1;3;0.292668;0.609227;-0.298441
1;3;0.233409;0.904444;-0.567234
1;3;0.929930;0.309497;0.330848
1;3;0.357245;0.208937;0.056281
1;3;0.366252;0.132766;0.121754
1;3;0.685651;0.841590;-0.238515
1;3;0.917794;0.837938;-0.092283
1;3;0.793824;0.386600;0.186151
1;3;0.637641;0.711330;-0.165711
1;3;0.223751;0.864562;-0.541829
1;3;0.120652;0.736480;-0.504758
1;3;0.820092;0.331191;0.245954
1;3;0.075389;0.044350;0.011673
1;3;0.456227;0.477488;-0.093817
1;3;0.509930;0.001145;0.314006
1;3;0.572778;0.919818;-0.369749
1;3;0.306869;0.724361;-0.380227
1;3;0.250724;0.256944;-0.047261
1;3;0.665224;0.945593;-0.332932
1;3;0.841689;0.955095;-0.231430
1;3;0.170303;0.937031;-0.631835
1;3;0.565140;0.674547;-0.181552
1;3;0.032850;0.443014;-0.328159
1;3;0.666167;0.625345;-0.080463
1;3;0.454212;0.523649;-0.131369
1;3;0.886257;0.003233;0.544764
1;3;0.183373;0.229061;-0.066923
1;3;0.193204;0.880624;-0.573327
1;3;0.411358;0.229139;0.073809
1;3;0.452703;0.100705;0.200358
1;3;0.604338;0.495947;-0.016870
1;3;0.124125;0.259994;-0.127841
1;3;0.454202;0.991953;-0.499712
1;3;0.625703;0.926893;-0.342629
1;3;0.051782;0.852846;-0.638813
1;3;0.327462;0.211509;0.035865
1;3;0.002947;0.244853;-0.190765
1;3;0.099040;0.268830;-0.150282
1;3;0.196063;0.163522;-0.007537
1;3;0.972625;0.872104;-0.085295
1;3;0.498099;0.278184;0.088799
1;3;0.423512;0.533125;-0.157781
1;3;0.652171;0.110086;0.316160
1;3;0.590917;0.365929;0.077105
1;3;0.712903;0.273376;0.225233
1;3;0.836042;0.798484;-0.111737
1;3;0.418461;0.427307;-0.077671
1;3;0.291259;0.434341;-0.161757
1;3;0.540244;0.057102;0.288714
1;3;0.201867;0.984335;-0.649549
1;3;0.232249;0.226751;-0.034922
1;3;0.760144;0.247245;0.274959
1;3;0.339042;0.989489;-0.568891
1;3;0.103714;0.164932;-0.065676
1;3;0.545793;0.189023;0.188381
1;3;0.121942;0.238035;-0.111917
1;3;0.629019;0.078310;0.326857
1;3;0.713068;0.996028;-0.343055
1;3;0.901042;0.512196;0.153578
1;3;0.606335;0.767281;-0.229051
1;3;0.594976;0.081426;0.303382
1;3;0.314072;0.707925;-0.362851
1;3;0.980394;0.151657;0.486158
1;3;0.843667;0.414042;0.195348
1;3;0.138362;0.054436;0.042629
1;3;0.753250;0.263833;0.257655
1;3;0.160599;0.817658;-0.543937
1;3;0.804411;0.156192;0.373913
1;3;0.464923;0.586800;-0.174425
1;3;0.084998;0.572020;-0.397422
1;3;0.807030;0.764895;-0.103235
1;3;0.456382;0.592996;-0.184573
1;3;0.800846;0.448681;0.141659
1;3;0.286141;0.656635;-0.339759
1;3;0.947954;0.802881;-0.046085
1;3;0.127078;0.638672;-0.423860
1;3;0.007961;0.495685;-0.384956
1;3;0.370456;0.636998;-0.272245
1;3;0.414665;0.064564;0.205294
1;3;0.191017;0.650512;-0.393686
1;3;0.875995;0.776265;-0.069588
1;3;0.724831;0.911499;-0.269305
1;3;0.612218;0.437429;0.034022
1;3;0.391884;0.302671;0.003947
1;3;0.829303;0.854618;-0.160050
1;3;0.351305;0.516459;-0.189264
1;3;0.543578;0.733400;-0.241157
1;3;0.923629;0.326816;0.313334
1;3;0.114614;0.655836;-0.445057
1;3;0.557699;0.457601;-0.015512
1;3;0.165941;0.174129;-0.034481
1;3;0.993976;0.817298;-0.029003
1;3;0.132385;0.793666;-0.542490
1;3;0.339145;0.265909;0.000292
1;3;0.284771;0.973690;-0.589979
1;3;0.835783;0.072589;0.459043
1;3;0.053900;0.640452;-0.470450
1;3;0.646037;0.672827;-0.130241
1;3;0.108470;0.040752;0.034933
1;3;0.719566;0.236071;0.258689
1;3;0.875398;0.132541;0.436353
1;3;0.090557;0.502683;-0.339454
1;3;0.344646;0.745939;-0.373869
1;3;0.895778;0.504245;0.156581
1;3;0.409165;0.700048;-0.297932
1;3;0.107377;0.971518;-0.697820
1;3;0.765307;0.270157;0.260127
1;3;0.716606;0.341162;0.174204
1;3;0.551851;0.580623;-0.115884
1;3;0.605788;0.634741;-0.125141
1;3;0.233288;0.389069;-0.161949
1;3;0.840773;0.966966;-0.241332
1;3;0.122270;0.716890;-0.488350
