Number;Type;X;Y;Z
1;2;28.235818;0.000000;-6.613516
1;2;-5.736594;0.000000;28.426950
1;2;-23.461287;0.000000;-17.046055
1;2;25.263275;0.000000;-14.239626
1;2;2.434824;0.000000;28.897606
1;2;-27.289763;0.000000;-9.811668
1;2;20.278273;0.000000;-20.731416
1;2;10.412284;0.000000;27.066295
1;2;-28.944352;0.000000;-1.795690
1;2;13.677917;0.000000;-25.571754
1;2;17.560308;0.000000;23.078899
1;2;-28.293250;0.000000;6.363332
1;2;5.987985;0.000000;-28.375060
1;2;23.309488;0.000000;17.253051
1;2;-25.388324;0.000000;14.015455
1;2;-2.178947;0.000000;-28.918025
1;2;27.201848;0.000000;10.052834
1;2;-20.460979;0.000000;20.551115
1;2;-10.172304;0.000000;-27.157397
1;2;28.927324;0.000000;2.051815
1;2;-13.903724;0.000000;25.449685
1;2;-17.355342;0.000000;-23.233426
1;2;28.348466;0.000000;-6.112651
1;2;-6.238907;0.000000;28.320947
1;2;-23.155863;0.000000;-17.458694
1;2;25.511385;0.000000;-13.790186
1;2;1.922899;0.000000;28.936179
1;2;-27.111801;0.000000;-10.293212
1;2;20.642082;0.000000;-20.369204
1;2;9.931527;0.000000;27.246372
1;2;-28.908029;0.000000;-2.307779
1;2;14.128443;0.000000;-25.325622
1;2;17.149016;0.000000;23.386134
1;2;-28.401460;0.000000;5.861490
1;2;6.489340;0.000000;-28.264615
1;2;23.000424;0.000000;17.662970
1;2;-25.632447;0.000000;13.563837
1;2;-1.666700;0.000000;-28.952066
1;2;27.019631;0.000000;10.532784
1;2;-20.821567;0.000000;20.185696
1;2;-9.689972;0.000000;-27.333211
1;2;28.886470;0.000000;2.563563
1;2;-14.352054;0.000000;25.199574
1;2;-16.941346;0.000000;-23.537009
1;2;28.452229;0.000000;-5.609871
1;2;-6.739264;0.000000;28.206069
1;2;-22.843182;0.000000;-17.865862
1;2;25.751500;0.000000;-13.336425
1;2;1.410372;0.000000;28.965684
1;2;-26.925344;0.000000;-10.771531
1;2;20.999422;0.000000;-20.000607
1;2;9.447658;0.000000;27.417909
1;2;-28.862647;0.000000;-2.819145
1;2;14.574541;0.000000;-25.071553
1;2;16.732349;0.000000;23.686040
1;2;-28.500769;0.000000;5.357811
1;2;6.988661;0.000000;-28.145313
1;2;22.684151;0.000000;18.067354
1;2;-25.868536;0.000000;13.107968
1;2;-1.153932;0.000000;-28.977033
1;2;26.828947;0.000000;11.009433
1;2;-21.175631;0.000000;19.813951
1;2;-9.204603;0.000000;-27.500460
1;2;28.836564;0.000000;3.074507
1;2;-14.795886;0.000000;24.941567
1;2;-16.522041;0.000000;-23.833215
1;2;28.547077;0.000000;-5.105332
1;2;-7.237510;0.000000;28.082351
1;2;-22.523343;0.000000;-18.267431
1;2;25.983546;0.000000;-12.878484
1;2;0.897402;0.000000;28.986112
1;2;-26.730448;0.000000;-11.246473
1;2;21.350180;0.000000;-19.625743
1;2;8.960828;0.000000;27.580855
1;2;-28.808221;0.000000;-3.329628
1;2;15.016072;0.000000;-24.809627
1;2;16.310439;0.000000;23.978523
1;2;-28.591147;0.000000;4.852453
1;2;7.485792;0.000000;-28.017190
1;2;22.360770;0.000000;18.466076
1;2;-26.096519;0.000000;12.647991
1;2;-0.640802;0.000000;-28.992919
1;2;26.629855;0.000000;11.482632
1;2;-21.523058;0.000000;19.435997
1;2;-8.716350;0.000000;-27.659090
1;2;28.777621;0.000000;3.584488
1;2;-15.235082;0.000000;24.675743
1;2;-16.097559;0.000000;-24.121953
1;2;28.632978;0.000000;-4.599194
1;2;-7.733488;0.000000;27.949833
1;2;-22.196445;0.000000;-18.663275
1;2;26.207448;0.000000;-12.416507
1;2;0.384152;0.000000;28.997456
1;2;-26.527175;0.000000;-11.717891
1;2;21.694248;0.000000;-19.244729
1;2;8.471189;0.000000;27.735157
1;2;-28.744766;0.000000;-3.839067
1;2;15.452897;0.000000;-24.539926
1;2;15.883417;0.000000;24.263492
1;2;-28.672565;0.000000;4.345575
1;2;7.980577;0.000000;-27.880287
1;2;22.030381;0.000000;18.859011
1;2;-26.316324;0.000000;12.184051
1;2;-0.127471;0.000000;-28.999720
1;2;26.422417;0.000000;11.952233
1;2;-21.863740;0.000000;19.051952
1;2;-8.225365;0.000000;-27.809052
1;2;28.709659;0.000000;4.093346
1;2;-15.669502;0.000000;24.402186
1;2;-15.668031;0.000000;-24.403131
1;2;28.709906;0.000000;-4.091615
1;2;-8.227042;0.000000;27.808556
1;2;28.898184;2.427952;0.000000
1;2;-26.330010;2.427952;11.909476
1;2;-24.247643;2.427952;-15.721222
1;2;-27.674620;2.427952;-8.319883
1;2;19.081954;2.427952;-21.702168
1;2;12.258003;2.427952;-26.169570
1;2;24.107540;2.427952;15.935230
1;2;-3.697918;2.427952;-28.660608
1;2;15.180851;2.427952;24.589566
1;2;-23.965548;2.427952;-16.147989
1;2;-27.523005;2.427952;-8.808473
1;2;-14.962607;2.427952;-24.722974
1;2;18.301775;2.427952;22.364035
1;2;23.821678;2.427952;16.359483
1;2;-28.446697;2.427952;-5.088266
1;2;-11.088188;2.427952;-26.686272
1;2;28.880073;2.427952;1.022947
1;2;-5.214112;2.427952;28.423899
1;2;-22.605052;2.427952;18.003240
1;2;19.838215;2.427952;-21.013098
1;2;28.400545;2.427952;5.339857
1;2;-28.077250;2.427952;6.839084
1;2;-20.925094;2.427952;-19.931018
1;2;26.831135;2.427952;-10.732904
1;2;-25.047995;2.427952;14.411904
1;2;-25.660689;2.427952;-13.290376
1;2;-28.352168;2.427952;-5.591030
1;2;-13.403812;2.427952;25.601618
1;2;-5.716453;2.427952;28.327146
1;2;25.174578;2.427952;-14.189632
1;2;-27.193951;2.427952;-9.777221
1;2;-14.078078;2.427952;-25.237130
1;2;-20.568998;2.427952;-20.298309
1;2;-25.421403;2.427952;-13.742537
1;2;6.216152;2.427952;28.221702
1;2;17.295107;2.427952;-23.151335
1;2;28.248937;2.427952;-6.091190
1;2;-23.228169;2.427952;17.191777
1;2;-27.016615;2.427952;-10.257074
1;2;-28.806536;2.427952;-2.299677
1;2;14.078839;2.427952;-25.236706
1;2;-2.427143;2.427952;28.796076
1;2;5.715599;2.427952;28.327318
1;2;-28.136486;2.427952;-6.591144
1;2;28.352336;2.427952;-5.590175
1;2;-22.762982;2.427952;-17.803137
1;2;2.681931;2.427952;-28.773465
1;2;-26.830811;2.427952;-10.733713
1;2;-13.175904;2.427952;-25.719654
1;2;-28.400706;2.427952;5.339001
1;2;23.676442;2.427952;-16.568981
1;2;26.734753;2.427952;10.970780
1;2;-21.101285;2.427952;19.744387
1;2;18.103786;2.427952;-22.524608
1;2;-7.212100;2.427952;27.983757
1;2;25.892320;2.427952;-12.833269
1;2;-4.961461;2.427952;-28.469087
1;2;28.888019;2.427952;-0.766409
1;2;16.253175;2.427952;23.894337
1;2;-11.324764;2.427952;26.586740
1;2;-3.444954;2.427952;28.692112
1;2;-8.685748;2.427952;-27.561981
1;2;28.532450;2.427952;-4.583047
1;2;-27.600152;2.427952;8.563682
1;2;-24.108020;2.427952;15.934503
1;2;-4.456726;2.427952;-28.552454
1;2;15.827652;2.427952;24.178306
1;2;21.953034;2.427952;18.792799
1;2;24.248117;2.427952;-15.720491
1;2;12.025096;2.427952;26.277407
1;2;-28.898184;2.427952;-0.000871
1;2;-15.613022;2.427952;-24.317454
1;2;-8.198157;2.427952;27.710923
1;2;28.658251;4.438991;0.000000
1;2;-11.926040;4.438991;26.058874
1;2;27.516801;4.438991;-8.007559
1;2;3.918649;4.438991;28.389074
1;2;-15.696963;4.438991;23.977087
1;2;18.539576;4.438991;21.853591
1;2;-27.586600;4.438991;7.763686
1;2;21.935428;4.438991;-18.442677
1;2;28.653760;4.438991;0.507306
1;2;-18.345417;4.438991;-22.016835
1;2;21.268841;4.438991;19.207596
1;2;0.634114;4.438991;-28.651235
1;2;28.254072;4.438991;4.796122
1;2;-28.648148;4.438991;-0.760910
1;2;26.415779;4.438991;-11.113143
1;2;-19.488284;4.438991;21.011952
1;2;9.096951;4.438991;-27.176107
1;2;25.563299;4.438991;12.954268
1;2;-16.535873;4.438991;23.406414
1;2;28.522601;4.438991;-2.785063
1;2;17.754377;4.438991;22.496165
1;2;-20.751359;4.438991;-19.765537
1;2;-25.447636;4.438991;-13.180030
1;2;-28.116768;4.438991;-5.544609
1;2;-13.292524;4.438991;25.389056
1;2;-23.184809;4.438991;-16.845177
1;2;28.066590;4.438991;5.793262
1;2;-13.961192;4.438991;-25.027594
1;2;-9.815301;4.438991;26.924992
1;2;-1.901101;4.438991;28.595125
1;2;26.881289;4.438991;9.934367
1;2;6.164541;4.438991;27.987386
1;2;28.586431;4.438991;2.027635
1;2;-17.150819;4.438991;-22.959633
1;2;10.053238;4.438991;-26.837059
1;2;20.219245;4.438991;20.309541
1;2;-6.165384;4.438991;27.987200
1;2;-5.916574;4.438991;-28.040854
1;2;9.814490;4.438991;26.925288
1;2;-20.038687;4.438991;-20.487712
1;2;23.185317;4.438991;-16.844478
1;2;-9.575781;4.438991;-27.011104
1;2;10.526731;4.438991;-26.654892
1;2;19.856559;4.438991;20.664278
1;2;-27.053219;4.438991;9.456144
1;2;-22.573988;4.438991;-17.655322
1;2;-5.419270;4.438991;-28.141195
1;2;16.535168;4.438991;23.406913
1;2;6.906303;4.438991;-27.813635
1;2;-24.712113;4.438991;-14.512298
1;2;-27.782798;4.438991;-7.029330
1;2;-28.640321;4.438991;1.013590
1;2;-22.257918;4.438991;-18.052159
1;2;0.886827;4.438991;28.644526
1;2;-12.612953;4.438991;-25.733417
1;2;7.397576;4.438991;-27.687022
1;2;27.294753;4.438991;-8.734516
1;2;22.097260;4.438991;18.248464
1;2;-25.788986;4.438991;12.498942
1;2;4.670178;4.438991;28.275162
1;2;-21.269420;4.438991;19.206955
1;2;-8.613633;4.438991;-27.333142
1;2;28.295554;4.438991;-4.544995
1;2;-23.907859;4.438991;15.802203
1;2;-28.406024;4.438991;-3.793826
1;2;-12.155446;4.438991;-25.952658
1;2;15.270793;4.438991;-24.250736
1;2;7.886530;4.438991;-27.551733
1;2;21.770765;4.438991;18.636768
1;2;-27.516559;4.438991;-8.008389
1;2;28.371331;4.438991;4.045108
1;2;28.077602;7.255912;0.000000
1;2;26.959280;7.255912;-7.845317
1;2;23.693396;7.255912;-15.065681
1;2;-21.330215;7.255912;18.258523
1;2;-28.076502;7.255912;-0.248524
1;2;27.830598;7.255912;-3.716120
1;2;-0.372779;7.255912;28.075128
1;2;-23.825819;7.255912;14.855373
1;2;15.586251;7.255912;-23.354240
1;2;-4.576390;7.255912;27.702137
1;2;23.956375;7.255912;-14.643902
1;2;11.002412;7.255912;25.832125
1;2;-27.158077;7.255912;7.126751
1;2;4.821411;7.255912;-27.660545
1;2;-25.156716;7.255912;-12.469619
1;2;-10.773332;7.255912;-25.928499
1;2;28.060006;7.255912;0.993899
1;2;-25.975925;7.255912;10.658475
1;2;24.211846;7.255912;-14.217533
1;2;-16.200838;7.255912;22.932174
1;2;-28.050109;7.255912;-1.242228
1;2;-27.279979;7.255912;6.644885
1;2;5.310301;7.255912;-27.570863
1;2;26.504811;7.255912;9.265351
1;2;-27.967758;7.255912;2.481181
1;2;-5.554131;7.255912;27.522779
1;2;-22.715058;7.255912;-16.503874
1;2;19.633286;7.255912;-20.072016
1;2;27.988624;7.255912;-2.233532
1;2;22.568088;7.255912;16.704286
1;2;-1.862582;7.255912;28.015755
1;2;22.419858;7.255912;-16.902713
1;2;26.336644;7.255912;9.733086
1;2;-27.446613;7.255912;-5.919054
1;2;28.007238;7.255912;1.986553
1;2;-13.461491;7.255912;24.640211
1;2;27.446791;7.255912;-5.918227
1;2;2.110485;7.255912;-27.998172
1;2;-22.568591;7.255912;16.703606
1;2;13.679062;7.255912;-24.520094
1;2;-10.081893;7.255912;26.205099
1;2;26.422049;7.255912;-9.498794
1;2;-1.613688;7.255912;-28.031193
1;2;-27.337533;7.255912;-6.403985
1;2;-28.038060;7.255912;1.489615
1;2;-22.116613;7.255912;-17.297606
1;2;-22.860741;7.255912;16.301481
1;2;14.110971;7.255912;-24.274106
1;2;6.766374;7.255912;-27.250100
1;2;-24.211418;7.255912;-14.218263
1;2;25.975603;7.255912;10.659258
1;2;5.065222;7.255912;27.616938
1;2;-28.060036;7.255912;0.993054
1;2;-15.996528;7.255912;-23.075157
1;2;19.092809;7.255912;20.586802
1;2;-7.007308;7.255912;27.189141
1;2;24.084619;7.255912;14.432009
1;2;8.675812;7.255912;26.703596
1;2;-12.357401;7.255912;-25.212029
1;2;26.741731;7.255912;-8.557545
1;2;4.575555;7.255912;27.702275
1;2;17.974368;7.255912;-21.570207
1;2;27.722254;7.255912;-4.452909
1;2;0.371933;7.255912;28.075139
1;2;21.004224;7.255912;-18.632615
1;2;28.076510;7.255912;-0.247677
1;2;26.889026;7.255912;-8.082824
1;2;-25.479286;7.255912;11.796515
1;2;-26.959043;7.255912;-7.846130
1;2;18.353386;7.255912;-21.248646
1;2;-15.171106;7.255912;23.626030
1;2;11.685175;7.255912;-25.530539
1;2;27.423817;9.430499;0.000000
1;2;-3.990166;9.430499;27.131979
1;2;24.885654;9.430499;11.522584
1;2;18.108404;9.430499;-20.594937
1;2;17.740997;9.430499;20.912263
1;2;-24.782689;9.430499;-11.742403
1;2;-18.289987;9.430499;20.433847
1;2;27.419520;9.430499;0.485454
1;2;8.243395;9.430499;-26.155538
1;2;20.352701;9.430499;18.380242
1;2;3.268374;9.430499;27.228357
1;2;-26.118799;9.430499;-8.359071
1;2;27.242556;9.430499;-3.147838
1;2;22.606311;9.430499;15.524832
1;2;-3.027240;9.430499;-27.256220
1;2;13.991002;9.430499;23.586386
1;2;8.705107;9.430499;-26.005516
1;2;24.462178;9.430499;12.396272
1;2;-15.823602;9.430499;22.398200
1;2;5.186651;9.430499;-26.928876
1;2;25.462227;9.430499;-10.185318
1;2;25.887648;9.430499;9.049608
1;2;6.372173;9.430499;26.673229
1;2;-10.072530;9.430499;-25.507055
1;2;-16.798411;9.430499;-21.676695
1;2;24.238907;9.430499;12.827358
1;2;-25.806533;9.430499;-9.278393
1;2;9.846365;9.430499;25.595211
1;2;16.605885;9.430499;21.824534
1;2;-24.124419;9.430499;-13.041401
1;2;5.899007;9.430499;26.781849
1;2;27.355090;9.430499;1.940296
1;2;19.348316;9.430499;19.434722
1;2;-25.638244;9.430499;-9.733764
1;2;26.755298;9.430499;6.018285
1;2;-26.857808;9.430499;5.542912
1;2;-24.239294;9.430499;12.826627
1;2;22.186625;9.430499;-16.118914
1;2;12.719225;9.430499;24.295823
1;2;-21.601629;9.430499;-16.894832
1;2;23.769650;9.430499;13.677335
1;2;-16.990269;9.430499;21.526646
1;2;-12.503677;9.430499;-24.407453
1;2;27.397000;9.430499;-1.212477
1;2;25.967001;9.430499;-8.819331
1;2;4.947278;9.430499;26.973879
1;2;27.269263;9.430499;2.907404
1;2;-6.844143;9.430499;26.556043
1;2;-22.606779;9.430499;15.524151
1;2;-25.277617;9.430499;-10.635214
1;2;-17.368669;9.430499;21.222513
1;2;-10.746981;9.430499;25.230301
1;2;-23.398121;9.430499;-14.303624
1;2;-20.353255;9.430499;18.379629
1;2;-27.419534;9.430499;0.484628
1;2;18.289371;9.430499;20.434398
1;2;24.783043;9.430499;-11.741656
1;2;8.010771;9.430499;26.227720
1;2;-17.741627;9.430499;20.911728
1;2;-27.114178;9.430499;4.109388
1;2;-0.120543;9.430499;-27.423552
1;2;27.149256;9.430499;3.870868
1;2;27.149489;9.430499;-3.869231
1;2;26.629457;11.483551;0.000000
1;2;20.076008;11.483551;17.495197
1;2;3.641238;11.483551;26.379336
1;2;-25.501952;11.483551;-7.666709
1;2;17.583876;11.483551;-19.998383
1;2;26.328668;11.483551;3.991149
1;2;-14.189054;11.483551;-22.534390
1;2;11.295657;11.483551;-24.115060
1;2;26.395193;11.483551;-3.524455
1;2;-22.596966;11.483551;14.089185
1;2;-10.651392;11.483551;-24.406472
1;2;8.004616;11.483551;-25.397916
1;2;22.720789;11.483551;-13.888620
1;2;3.173702;11.483551;26.439660
1;2;-26.620069;11.483551;-0.707043
1;2;26.453447;11.483551;-3.056657
1;2;-22.842831;11.483551;13.686967
1;2;-26.213416;11.483551;-4.688798
1;2;-10.217681;11.483551;-24.591197
1;2;-16.681876;11.483551;-20.756759
1;2;-21.817201;11.483551;-15.268848
1;2;22.963084;11.483551;-13.484242
1;2;-15.365255;11.483551;21.749413
1;2;-26.603382;11.483551;-1.178159
1;2;24.724688;11.483551;-9.890290
1;2;-23.646130;11.483551;-12.246980
1;2;15.557164;11.483551;-21.612558
1;2;8.898643;11.483551;-25.098649
1;2;25.927742;11.483551;-6.072908
1;2;23.536802;11.483551;12.455800
1;2;9.561155;11.483551;24.853819
1;2;-9.120450;11.483551;25.018901
1;2;-23.313010;11.483551;12.869792
1;2;-2.000833;11.483551;-26.554184
1;2;15.937310;11.483551;-21.333780
1;2;-26.562779;11.483551;1.883293
1;2;-5.728921;11.483551;26.005912
1;2;-24.978570;11.483551;9.230334
1;2;18.954739;11.483551;-18.704167
1;2;15.747207;11.483551;21.474485
1;2;-2.236594;11.483551;26.535366
1;2;-25.927559;11.483551;-6.073690
1;2;-26.591954;11.483551;1.412786
1;2;9.781515;11.483551;-24.767922
1;2;-6.188378;11.483551;25.900424
1;2;-25.138050;11.483551;8.786719
1;2;19.282869;11.483551;-18.365701
1;2;26.603418;11.483551;-1.177357
1;2;-2.705971;11.483551;26.491616
1;2;-22.962677;11.483551;-13.484935
1;2;-25.815980;11.483551;-6.531706
1;2;-8.452193;11.483551;-25.252494
1;2;-26.612797;11.483551;0.941835
1;2;26.213557;11.483551;-4.688008
1;2;-21.951951;11.483551;15.074478
1;2;19.604956;11.483551;-18.021479
1;2;13.788616;11.483551;-22.781617
1;2;25.362486;11.483551;-8.116177
1;2;20.532937;11.483551;16.956607
1;2;4.339564;11.483551;26.273488
1;2;-19.763702;11.483551;17.847244
1;2;10.652128;11.483551;-24.406150
1;2;3.408400;11.483551;-26.410430
1;2;19.920899;11.483551;-17.671610
1;2;26.628421;11.483551;-0.234903
1;2;-17.583273;11.483551;-19.998913
1;2;-24.165153;11.483551;11.188092
1;2;24.262574;11.483551;10.975223
1;2;11.081035;11.483551;24.214431
1;2;-7.554540;11.483551;25.535405
1;2;25.317448;14.143084;0.000000
1;2;7.181603;14.143084;-24.277515
1;2;-23.067493;14.143084;10.433788
1;2;-6.966433;14.143084;-24.340131
1;2;16.717534;14.143084;-19.013080
1;2;10.739130;14.143084;-22.926933
1;2;23.158942;14.143084;-10.229202
1;2;-22.879180;14.143084;-10.840492
1;2;-3.239714;14.143084;-25.109309
1;2;14.054052;14.143084;-21.058414
1;2;-4.126511;14.143084;24.978892
1;2;-23.248576;14.143084;10.023814
1;2;0.560193;14.143084;-25.311249
1;2;-19.521783;14.143084;16.120581
1;2;-14.239896;14.143084;20.933192
1;2;25.150109;14.143084;-2.906059
1;2;23.336390;14.143084;-9.817641
1;2;-21.717385;14.143084;13.012623
1;2;14.424624;14.143084;-20.806330
1;2;18.486131;14.143084;17.298443
1;2;1.008163;14.143084;-25.297367
1;2;-23.972281;14.143084;-8.142658
1;2;-6.100468;14.143084;-24.571476
1;2;-14.608222;14.143084;20.677838
1;2;-18.332293;14.143084;-17.461392
1;2;-22.481106;14.143084;-11.643583
1;2;-24.839088;14.143084;-4.898252
1;2;25.281752;14.143084;1.343941
1;2;-15.508158;14.143084;-20.011751
1;2;1.455817;14.143084;-25.275556
1;2;17.703246;14.143084;-18.098847
1;2;9.090085;14.143084;23.629294
1;2;-18.020320;14.143084;-17.783172
1;2;23.747633;14.143084;8.776279
1;2;-17.862751;14.143084;17.941441
1;2;-24.748487;14.143084;-5.337185
1;2;8.881293;14.143084;-23.708559
1;2;22.164030;14.143084;12.236377
1;2;-23.669021;14.143084;-8.986133
1;2;-11.940359;14.143084;-22.324896
1;2;-17.702700;14.143084;-18.099380
1;2;5.665294;14.143084;-24.675445
1;2;20.079725;14.143084;15.420045
1;2;-22.054854;14.143084;-12.432078
1;2;-1.455055;14.143084;-25.275600
1;2;23.588555;14.143084;9.195283
1;2;-8.459495;14.143084;-23.862315
1;2;9.299589;14.143084;-23.547628
1;2;-23.899521;14.143084;8.353805
1;2;21.943950;14.143084;12.626806
1;2;24.598054;14.143084;5.992404
1;2;-11.543295;14.143084;-22.532765
1;2;12.723799;14.143084;-21.887853
1;2;-24.881612;14.143084;4.677452
1;2;6.101209;14.143084;-24.571292
1;2;23.972527;14.143084;-8.141936
1;2;19.803614;14.143084;15.773079
1;2;-1.007400;14.143084;-25.297397
1;2;-24.544050;14.143084;-6.209894
1;2;24.922039;14.143084;-4.457034
1;2;0.783446;14.143084;25.305323
1;2;-16.034616;14.143084;19.592453
1;2;-9.921527;14.143084;23.292412
1;2;-22.782664;14.143084;11.041892
1;2;-18.789962;14.143084;16.967926
1;2;-7.609508;14.143084;-24.146812
1;2;10.127307;14.143084;-23.203681
1;2;22.879507;14.143084;-10.839803
1;2;7.395479;14.143084;24.213220
1;2;25.316463;14.143084;-0.223329
1;2;-3.462593;14.143084;25.079546
1;2;-24.308848;14.143084;-7.074820
1;2;-13.678433;14.143084;-21.304310
1;2;16.548011;14.143084;19.160806
1;2;-7.182334;14.143084;24.277299
1;2;24.048904;16.206488;0.000000
1;2;6.821765;16.206488;-23.061078
1;2;-20.178751;16.206488;-13.083112
1;2;0.106433;16.206488;-24.048669
1;2;-6.617377;16.206488;-23.120556
1;2;15.557701;16.206488;18.338695
1;2;3.709578;16.206488;-23.761078
1;2;20.062158;16.206488;13.261208
1;2;-20.407185;16.206488;12.723859
1;2;22.968475;16.206488;7.127340
1;2;13.349867;16.206488;-20.003271
1;2;24.045136;16.206488;0.425712
1;2;17.847995;16.206488;16.118277
1;2;-22.083695;16.206488;9.521566
1;2;-18.543635;16.206488;15.312851
1;2;-24.040426;16.206488;-0.638526
1;2;-23.261317;16.206488;6.104174
1;2;-17.704628;16.206488;-16.275624
1;2;19.824265;16.206488;13.614268
1;2;22.838708;16.206488;7.532809
1;2;-23.673180;16.206488;-4.234426
1;2;24.033833;16.206488;0.851290
1;2;-10.775680;16.206488;21.499640
1;2;17.559874;16.206488;16.431696
1;2;2.443025;16.206488;23.924494
1;2;-24.025356;16.206488;-1.063988
1;2;-23.365728;16.206488;5.691447
1;2;18.943671;16.206488;-14.815098
1;2;-11.154576;16.206488;21.305521
1;2;23.415189;16.206488;-5.484407
1;2;-19.455802;16.206488;-14.135826
1;2;16.816216;16.206488;-17.191995
1;2;-14.221793;16.206488;19.393050
1;2;-24.002757;16.206488;-1.489116
1;2;-17.117403;16.206488;-16.892138
1;2;22.557746;16.206488;8.336540
1;2;5.173046;16.206488;23.485940
1;2;14.392890;16.206488;-19.266409
1;2;-5.173754;16.206488;23.485784
1;2;-19.330350;16.206488;14.306899
1;2;-22.483073;16.206488;-8.535879
1;2;-14.562859;16.206488;19.138259
1;2;14.221208;16.206488;19.393479
1;2;-16.815698;16.206488;-17.192502
1;2;22.630897;16.206488;-8.135865
1;2;-21.256285;16.206488;11.248118
1;2;19.456228;16.206488;-14.135239
1;2;-23.415024;16.206488;-5.485113
1;2;8.833628;16.206488;-22.367763
1;2;1.169582;16.206488;24.020447
1;2;-22.328449;16.206488;-8.932535
1;2;12.086267;16.206488;-20.791151
1;2;18.811344;16.206488;14.982761
1;2;-17.560369;16.206488;16.431166
1;2;-23.314258;16.206488;-5.898744
1;2;-13.701276;16.206488;-19.764232
1;2;-22.838935;16.206488;7.532121
1;2;-19.824676;16.206488;13.613671
1;2;23.261133;16.206488;6.104875
1;2;-23.889867;16.206488;-2.761169
1;2;-9.424404;16.206488;22.125334
1;2;-20.518631;16.206488;-12.543349
1;2;22.083408;16.206488;9.522232
1;2;-24.045149;16.206488;0.424987
1;2;-13.349264;16.206488;-20.003674
1;2;16.038590;16.206488;17.919639
1;2;20.406802;16.206488;12.724474
1;2;7.024925;16.206488;23.000005
1;2;-10.200384;16.206488;-21.778475
1;2;13.171682;16.206488;20.121049
1;2;-21.823405;16.206488;10.103899
1;2;21.911386;16.206488;9.911659
1;2;-18.131000;16.206488;15.799261
1;2;10.008535;16.206488;-21.867305
1;2;22.447128;18.361004;0.000000
1;2;12.128235;18.361004;18.888607
1;2;-18.834746;18.361004;-12.211712
1;2;14.822214;18.361004;-16.857507
1;2;9.521601;18.361004;-20.327634
1;2;-21.607737;18.361004;6.081057
1;2;17.181347;18.361004;-14.445583
1;2;5.985368;18.361004;21.634439
1;2;-14.970844;18.361004;16.725651
1;2;-9.701154;18.361004;20.242559
1;2;16.659230;18.361004;15.044720
1;2;-3.658675;18.361004;22.146956
1;2;-17.308537;18.361004;14.292940
1;2;15.118302;18.361004;-16.592484
1;2;22.130547;18.361004;3.756655
1;2;14.216197;18.361004;17.371623
1;2;-0.695301;18.361004;22.436357
1;2;-8.612928;18.361004;-20.728990
1;2;11.452010;18.361004;19.306088
