Number;Type;X;Y;Z
1;3;0.669796;0.022722;-0.226339
1;3;0.791604;0.764990;-0.970319
1;3;0.223371;0.082173;-0.146509
1;3;0.723652;0.755710;-0.940715
1;3;0.528822;0.126393;-0.281965
1;3;0.859655;0.668836;-0.899563
1;3;0.632828;0.618278;-0.782101
1;3;0.096861;0.127521;-0.151023
1;3;0.844588;0.881905;-1.097833
1;3;0.000460;0.820319;-0.781210
1;3;0.702706;0.663274;-0.846301
1;3;0.399109;0.362638;-0.467263
1;3;0.021590;0.701584;-0.674614
1;3;0.374812;0.994180;-1.061162
1;3;0.101415;0.837325;-0.828256
1;3;0.305772;0.141312;-0.228001
1;3;0.445925;0.863828;-0.958781
1;3;0.846346;0.568577;-0.800034
1;3;0.069660;0.072428;-0.090252
1;3;0.358778;0.464867;-0.552275
1;3;0.610134;0.777432;-0.926704
1;3;0.391747;0.644034;-0.732945
1;3;0.529923;0.456728;-0.596831
1;3;0.416773;0.690404;-0.784745
1;3;0.831494;0.000961;-0.255038
1;3;0.646275;0.567219;-0.737595
1;3;0.393464;0.439153;-0.538392
1;3;0.611756;0.599261;-0.757554
1;3;0.378415;0.204269;-0.310147
1;3;0.612250;0.746751;-0.898138
1;3;0.915694;0.629576;-0.879309
1;3;0.704398;0.437863;-0.632192
1;3;0.940100;0.738224;-0.990217
1;3;0.324181;0.760812;-0.823486
1;3;0.076899;0.767026;-0.753828
1;3;0.854411;0.269556;-0.517785
1;3;0.460974;0.190281;-0.322060
1;3;0.578908;0.564406;-0.714328
1;3;0.313862;0.714127;-0.775882
1;3;0.877842;0.546097;-0.788255
1;3;0.916182;0.646491;-0.895563
1;3;0.381948;0.782356;-0.861654
1;3;0.303673;0.580858;-0.645874
1;3;0.574772;0.718413;-0.859702
1;3;0.654483;0.605722;-0.776765
1;3;0.156606;0.922347;-0.926078
1;3;0.440416;0.887650;-0.979780
1;3;0.141860;0.192938;-0.227062
1;3;0.449210;0.958043;-1.049491
1;3;0.952778;0.274885;-0.552922
1;3;0.750997;0.290529;-0.506149
1;3;0.374715;0.842891;-0.917082
1;3;0.425768;0.887850;-0.975493
1;3;0.679297;0.645832;-0.822539
1;3;0.491589;0.620545;-0.741094
1;3;0.939730;0.939381;-1.181637
1;3;0.133454;0.934590;-0.930659
1;3;0.021734;0.282308;-0.275443
1;3;0.957312;0.001949;-0.294431
1;3;0.543451;0.801869;-0.929593
1;3;0.725284;0.664831;-0.854683
1;3;0.300460;0.381962;-0.455513
1;3;0.836495;0.288661;-0.530501
1;3;0.054041;0.291200;-0.293783
1;3;0.184290;0.749078;-0.769560
1;3;0.676860;0.292945;-0.485792
1;3;0.055120;0.185124;-0.193112
1;3;0.588442;0.638694;-0.787975
1;3;0.026971;0.174357;-0.174257
1;3;0.515213;0.424867;-0.561999
1;3;0.247649;0.203332;-0.269290
1;3;0.893094;0.533653;-0.781068
1;3;0.202269;0.587343;-0.621059
1;3;0.239226;0.360976;-0.416817
1;3;0.271212;0.077880;-0.157042
1;3;0.429186;0.983673;-1.067776
1;3;0.312723;0.692272;-0.754724
1;3;0.364030;0.767127;-0.841678
1;3;0.921162;0.444117;-0.704395
1;3;0.472697;0.369351;-0.496145
1;3;0.440852;0.575504;-0.682701
1;3;0.520172;0.888977;-1.005418
1;3;0.679259;0.307218;-0.500115
1;3;0.946598;0.743995;-0.997698
1;3;0.709023;0.657855;-0.843071
1;3;0.791879;0.840578;-1.042374
1;3;0.198207;0.904462;-0.921762
1;3;0.188153;0.991281;-1.001355
1;3;0.901183;0.523072;-0.773466
1;3;0.734673;0.284851;-0.495754
1;3;0.179385;0.330287;-0.369307
1;3;0.015839;0.158741;-0.155986
1;3;0.366589;0.314597;-0.411582
1;3;0.228029;0.073794;-0.139954
1;3;0.173941;0.042825;-0.093936
1;3;0.666551;0.795220;-0.960884
1;3;0.578257;0.731020;-0.872770
1;3;0.692498;0.769553;-0.944375
1;3;0.186881;0.621336;-0.648722
1;3;0.609795;0.733135;-0.884423
1;3;0.264195;0.459866;-0.518606
1;3;0.647559;0.187615;-0.376547
1;3;0.224819;0.241022;-0.298200
1;3;0.794054;0.678669;-0.888877
1;3;0.724463;0.260115;-0.469081
1;3;0.656226;0.417144;-0.597742
1;3;0.827174;0.063397;-0.313166
1;3;0.216791;0.124547;-0.184844
1;3;0.819079;0.660259;-0.878996
1;3;0.224510;0.577367;-0.618356
1;3;0.294559;0.123997;-0.208088
1;3;0.188772;0.691662;-0.716261
1;3;0.130023;0.420608;-0.440221
1;3;0.815475;0.399559;-0.629668
1;3;0.542316;0.704994;-0.837006
1;3;0.430640;0.154524;-0.278743
1;3;0.670613;0.594309;-0.770827
1;3;0.287294;0.625281;-0.683167
1;3;0.480890;0.478131;-0.602225
1;3;0.476112;0.002079;-0.147490
1;3;0.093589;0.431195;-0.439166
1;3;0.926913;0.640734;-0.893362
1;3;0.634599;0.946830;-1.095474
1;3;0.782789;0.726559;-0.931033
1;3;0.931338;0.593563;-0.849799
1;3;0.286136;0.512534;-0.575460
1;3;0.973383;0.072708;-0.366716
1;3;0.112636;0.996192;-0.982951
1;3;0.239764;0.341848;-0.398768
1;3;0.269542;0.902472;-0.941670
1;3;0.315605;0.332384;-0.412936
1;3;0.742683;0.504867;-0.707691
1;3;0.178532;0.602568;-0.628300
1;3;0.014483;0.137983;-0.135807
1;3;0.201985;0.523966;-0.560627
1;3;0.835506;0.535393;-0.765124
1;3;0.366390;0.505499;-0.593289
1;3;0.974552;0.470730;-0.746051
1;3;0.712245;0.949892;-1.122120
1;3;0.463489;0.684103;-0.793023
1;3;0.405570;0.359188;-0.465953
1;3;0.220974;0.799509;-0.828789
1;3;0.731031;0.390001;-0.594759
1;3;0.981892;0.073483;-0.370055
1;3;0.415993;0.890325;-0.974862
1;3;0.945241;0.105348;-0.389194
1;3;0.432817;0.436986;-0.548356
1;3;0.382273;0.712520;-0.795259
1;3;0.284597;0.240405;-0.315881
1;3;0.049085;0.613307;-0.598964
1;3;0.670334;0.099612;-0.299714
1;3;0.083296;0.331426;-0.341025
1;3;0.004089;0.888994;-0.847708
1;3;0.560721;0.443040;-0.593211
1;3;0.110522;0.155108;-0.181464
1;3;0.079614;0.148750;-0.165965
1;3;0.751569;0.853158;-1.042033
1;3;0.714326;0.067511;-0.282594
1;3;0.647270;0.058973;-0.253971
1;3;0.558288;0.276716;-0.434101
1;3;0.797370;0.971611;-1.168816
1;3;0.640157;0.333834;-0.513507
1;3;0.106536;0.084430;-0.112950
1;3;0.231813;0.972993;-0.997286
1;3;0.681320;0.197516;-0.396292
1;3;0.479009;0.749809;-0.860328
1;3;0.101305;0.425364;-0.435972
1;3;0.294063;0.275524;-0.352213
1;3;0.244446;0.979209;-1.007065
1;3;0.530213;0.794767;-0.918784
1;3;0.557915;0.014235;-0.184065
1;3;0.723221;0.501959;-0.698974
1;3;0.660480;0.576769;-0.751029
1;3;0.549627;0.283547;-0.437959
1;3;0.392566;0.253440;-0.361291
1;3;0.599690;0.748688;-0.896144
1;3;0.517146;0.723205;-0.846653
1;3;0.229533;0.829849;-0.860294
1;3;0.152920;0.456830;-0.481707
1;3;0.451477;0.360220;-0.480966
1;3;0.954591;0.300161;-0.577543
1;3;0.497133;0.675906;-0.795501
1;3;0.930547;0.989174;-1.226240
1;3;0.983453;0.735629;-1.000996
1;3;0.732238;0.518447;-0.717428
1;3;0.926608;0.751003;-0.998262
1;3;0.603883;0.404134;-0.569357
1;3;0.841698;0.756496;-0.977541
1;3;0.999602;0.584155;-0.861705
1;3;0.079316;0.273497;-0.284652
1;3;0.957774;0.029626;-0.320925
1;3;0.645707;0.672760;-0.837913
1;3;0.583226;0.047339;-0.223320
1;3;0.345289;0.175976;-0.273084
1;3;0.660834;0.699656;-0.868145
1;3;0.936571;0.935717;-1.177182
1;3;0.927790;0.333090;-0.600705
1;3;0.291972;0.169964;-0.251064
1;3;0.826463;0.063506;-0.313052
1;3;0.614438;0.887708;-1.033019
1;3;0.471619;0.716859;-0.826697
1;3;0.227785;0.539840;-0.583627
1;3;0.273605;0.285085;-0.355064
1;3;0.697003;0.491301;-0.680813
1;3;0.770071;0.138698;-0.367413
1;3;0.424760;0.792406;-0.884307
1;3;0.356382;0.951201;-1.014607
1;3;0.752640;0.761082;-0.954689
1;3;0.260195;0.758387;-0.801621
1;3;0.315892;0.073408;-0.166439
1;3;0.336422;0.106410;-0.204137
1;3;0.543996;0.704386;-0.836940
1;3;0.442566;0.120788;-0.250267
1;3;0.401256;0.246303;-0.357151
1;3;0.676247;0.154895;-0.354160
1;3;0.909296;0.385647;-0.645095
1;3;0.337481;0.966283;-1.023191
1;3;0.675775;0.409369;-0.596314
1;3;0.272004;0.214343;-0.287218
1;3;0.211714;0.416048;-0.460845
1;3;0.939410;0.031688;-0.317276
1;3;0.326877;0.664721;-0.732817
1;3;0.708873;0.018922;-0.234663
1;3;0.551751;0.952306;-1.075368
1;3;0.042095;0.625085;-0.608042
1;3;0.755196;0.413898;-0.624898
1;3;0.743518;0.095577;-0.318239
1;3;0.416874;0.258131;-0.373187
1;3;0.688232;0.255886;-0.453981
1;3;0.597539;0.248422;-0.419156
1;3;0.647558;0.646774;-0.813735
1;3;0.206055;0.705749;-0.734956
1;3;0.520271;0.444908;-0.582627
1;3;0.467938;0.635472;-0.748079
1;3;0.648643;0.524001;-0.697169
1;3;0.663453;0.347236;-0.533387
1;3;0.350530;0.252934;-0.347962
1;3;0.313501;0.728392;-0.789353
1;3;0.467146;0.744172;-0.851336
1;3;0.616926;0.814312;-0.963896
1;3;0.487574;0.909049;-1.014567
1;3;0.868486;0.064720;-0.327051
1;3;0.427810;0.997043;-1.080085
1;3;0.434278;0.497556;-0.606474
1;3;0.742937;0.413166;-0.620455
1;3;0.766756;0.938933;-1.128345
1;3;0.998217;0.164607;-0.461808
1;3;0.562216;0.796723;-0.930428
1;3;0.516907;0.844532;-0.962102
1;3;0.531806;0.355818;-0.501325
1;3;0.723014;0.278769;-0.486400
1;3;0.345105;0.194198;-0.290378
1;3;0.266415;0.066598;-0.144834
1;3;0.332002;0.695840;-0.764013
1;3;0.001537;0.796081;-0.758461
1;3;0.520488;0.526115;-0.660014
1;3;0.453307;0.582420;-0.693094
1;3;0.541238;0.789444;-0.917086
1;3;0.378207;0.228804;-0.333445
1;3;0.693660;0.288057;-0.486272
1;3;0.099219;0.689900;-0.687214
1;3;0.030841;0.831038;-0.800701
1;3;0.609903;0.375743;-0.544164
1;3;0.440882;0.907779;-0.999087
1;3;0.334709;0.172943;-0.266963
1;3;0.343395;0.608569;-0.684399
1;3;0.367658;0.167749;-0.272087
1;3;0.899473;0.642899;-0.887037
1;3;0.656942;0.816700;-0.978399
1;3;0.225760;0.422827;-0.471593
1;3;0.479170;0.850066;-0.955838
1;3;0.507323;0.522370;-0.652425
1;3;0.432347;0.585587;-0.689703
1;3;0.402895;0.156347;-0.272000
1;3;0.256340;0.386541;-0.446390
1;3;0.770039;0.755629;-0.954816
1;3;0.029721;0.191780;-0.191688
1;3;0.272703;0.732048;-0.780366
1;3;0.511865;0.912036;-1.024835
1;3;0.134153;0.238971;-0.268537
1;3;0.703120;0.264882;-0.467097
1;3;0.681289;0.500873;-0.685124
1;3;0.080626;0.300618;-0.310875
1;3;0.432679;0.323682;-0.440431
1;3;0.443686;0.803146;-0.900318
1;3;0.750021;0.172088;-0.393077
1;3;0.908139;0.501549;-0.755098
1;3;0.178540;0.326191;-0.365150
1;3;0.229980;0.582459;-0.624877
1;3;0.409649;0.829613;-0.915116
1;3;0.745904;0.293113;-0.507053
1;3;0.048064;0.679051;-0.661250
1;3;0.699001;0.157375;-0.363475
1;3;0.110934;0.727475;-0.726571
1;3;0.706695;0.101330;-0.312463
1;3;0.519882;0.111978;-0.265508
1;3;0.484826;0.554963;-0.676583
1;3;0.147026;0.178599;-0.214988
1;3;0.488641;0.179348;-0.320106
1;3;0.251328;0.326492;-0.387681
1;3;0.671403;0.513929;-0.694534
1;3;0.436802;0.898085;-0.988611
1;3;0.796039;0.231188;-0.463413
1;3;0.331225;0.098077;-0.194614
1;3;0.117502;0.074696;-0.107033
1;3;0.311658;0.123399;-0.212744
1;3;0.519194;0.092812;-0.247048
1;3;0.859134;0.974521;-1.190463
1;3;0.937056;0.173942;-0.452004
1;3;0.533699;0.944043;-1.061983
1;3;0.291717;0.506148;-0.571085
1;3;0.021969;0.682058;-0.656137
1;3;0.359665;0.626744;-0.706678
1;3;0.590766;0.759160;-0.903387
1;3;0.065553;0.806464;-0.787911
1;3;0.961212;0.330220;-0.608188
1;3;0.319940;0.942343;-0.995036
1;3;0.655591;0.594667;-0.766577
1;3;0.516420;0.895919;-1.010882
1;3;0.533715;0.075146;-0.234665
1;3;0.556949;0.942866;-1.067968
1;3;0.197828;0.105710;-0.161112
1;3;0.308136;0.227273;-0.310572
1;3;0.250925;0.330845;-0.391703
1;3;0.668853;0.408769;-0.593627
1;3;0.909931;0.539377;-0.791664
1;3;0.634383;0.287486;-0.467612
1;3;0.723151;0.298268;-0.505007
1;3;0.038588;0.195526;-0.197964
1;3;0.727383;0.968970;-1.144912
1;3;0.490136;0.721860;-0.837118
1;3;0.874638;0.135551;-0.396374
1;3;0.438141;0.497640;-0.607735
1;3;0.343649;0.424020;-0.508758
1;3;0.894438;0.854372;-1.086853
1;3;0.470185;0.860108;-0.962654
1;3;0.918841;0.659848;-0.909094
1;3;0.532650;0.462929;-0.603568
1;3;0.714677;0.834456;-1.012951
1;3;0.379109;0.124531;-0.234436
1;3;0.129632;0.882484;-0.879878
1;3;0.194880;0.316008;-0.360448
1;3;0.140892;0.983134;-0.979154
1;3;0.089654;0.426722;-0.433705
1;3;0.036315;0.816727;-0.788748
1;3;0.317772;0.928247;-0.980951
1;3;0.255762;0.114002;-0.186713
1;3;0.473806;0.876773;-0.979628
1;3;0.182467;0.802364;-0.819739
1;3;0.465986;0.795891;-0.900225
1;3;0.505532;0.905592;-1.016764
1;3;0.752576;0.759537;-0.953199
1;3;0.749331;0.025582;-0.253370
1;3;0.248668;0.940115;-0.971132
1;3;0.974048;0.525949;-0.798475
1;3;0.198528;0.652129;-0.681601
1;3;0.113590;0.405271;-0.420596
1;3;0.844078;0.641865;-0.869122
1;3;0.592721;0.821239;-0.963094
1;3;0.585182;0.625069;-0.774006
1;3;0.730427;0.662827;-0.854347
1;3;0.225631;0.982756;-1.004692
1;3;0.451624;0.623926;-0.732099
1;3;0.191424;0.434959;-0.472650
1;3;0.793042;0.574828;-0.789695
1;3;0.541936;0.199902;-0.355964
1;3;0.566454;0.974972;-1.101443
1;3;0.037076;0.789959;-0.763493
1;3;0.997680;0.880853;-1.143619
1;3;0.632656;0.008901;-0.201828
1;3;0.038423;0.069375;-0.077798
1;3;0.237318;0.967769;-0.993994
1;3;0.482642;0.269524;-0.404133
1;3;0.845589;0.841386;-1.059558
1;3;0.180544;0.646043;-0.670310
1;3;0.625348;0.671651;-0.830635
1;3;0.193081;0.540182;-0.573346
1;3;0.358828;0.657235;-0.735454
1;3;0.282814;0.471669;-0.535535
1;3;0.198953;0.572066;-0.605499
1;3;0.650509;0.727338;-0.891346
1;3;0.832691;0.515082;-0.744926
1;3;0.508644;0.763127;-0.882066
1;3;0.810776;0.676604;-0.892022
1;3;0.439906;0.271109;-0.392582
1;3;0.272207;0.413769;-0.477164
1;3;0.914221;0.447948;-0.705921
1;3;0.358611;0.616624;-0.696720
1;3;0.136397;0.178732;-0.211866
1;3;0.606771;0.154868;-0.332900
1;3;0.308172;0.685178;-0.746578
1;3;0.514060;0.364311;-0.503988
1;3;0.524928;0.982346;-1.095773
1;3;0.880312;0.088038;-0.352868
1;3;0.282622;0.218083;-0.294024
1;3;0.637621;0.929868;-1.080248
1;3;0.434253;0.170289;-0.294858
1;3;0.691117;0.598432;-0.781019
1;3;0.893234;0.592327;-0.836977
1;3;0.324733;0.158611;-0.250268
1;3;0.201399;0.920605;-0.938108
1;3;0.275473;0.668852;-0.721040
1;3;0.227821;0.040306;-0.108005
1;3;0.880950;0.809514;-1.040019
1;3;0.413745;0.273072;-0.386456
1;3;0.865606;0.120158;-0.378957
1;3;0.227498;0.210502;-0.269959
1;3;0.042343;0.851008;-0.823231
1;3;0.181237;0.734461;-0.754709
1;3;0.991797;0.584591;-0.859735
1;3;0.872138;0.236531;-0.491758
1;3;0.552593;0.297015;-0.451688
1;3;0.242836;0.873908;-0.906310
1;3;0.131983;0.480614;-0.497955
1;3;0.428696;0.339769;-0.454531
1;3;0.620263;0.748900;-0.902633
1;3;0.809561;0.267331;-0.501960
1;3;0.983538;0.916676;-1.173406
1;3;0.302416;0.549298;-0.615440
1;3;0.997672;0.855845;-1.119806
1;3;0.974085;0.888796;-1.143972
1;3;0.433526;0.990310;-1.075421
1;3;0.979799;0.994082;-1.245966
1;3;0.442782;0.045465;-0.178614
1;3;0.838767;0.864425;-1.079410
1;3;0.303757;0.063844;-0.153624
1;3;0.802192;0.348916;-0.577389
1;3;0.603869;0.527473;-0.686790
1;3;0.519218;0.951515;-1.064672
1;3;0.141027;0.624598;-0.637813
1;3;0.773845;0.330252;-0.550954
1;3;0.244130;0.413182;-0.468024
1;3;0.875905;0.096563;-0.359638
1;3;0.658461;0.415636;-0.596989
